0717;Endre, Elek
0718;Frigyes
0719;Emília
0720;Illés
0721;Dániel, Daniella
0722;Magdolna
0723;Lenke
0724;Kinga, Kincső
0725;Kristóf, Jakab
0726;Anna, Anikó
0727;Olga, Liliána
0728;Szabolcs
0729;Márta, Flóra
0730;Judit, Xénia
0731;Oszkár
0801;Boglárka
0802;Lehel
0803;Hermina
0804;Domonkos, Dominika
0805;Krisztina
0806;Berta, Bettina
0807;Ibolya
0808;László
0809;Emőd
0810;Lőrinc
0811;Zsuzsanna, Tiborc
0812;Klára
0813;Ipoly
0814;Marcell
0815;Mária
0816;Ábrahám
0817;Jácint
0818;László
0819;Huba
0820;István
0821;Sámuel, Hajna
0822;Menyhért, Mirjam
0823;Bence
0824;Bertalan
0825;Lajos, Patricia
0826;Izsó
0827;Gáspár
0828;Ágoston
0829;Beatrix, Erna
0830;Rózsa
0831;Erika, Bella
0901;Egon, Egyed
0902;Dorina, Rebeka
0903;Hilda
0904;Rozália
0905;Viktor, Lőrinc
0906;Zakariás
0907;Regina
0908;Mária, Adrienn
0909;Ádám
0910;Nikolett, Hunor
0911;Teodóra
0912;Mária
0913;Kornél
0914;Szeréna, Roxána
0915;Enikő, Melitta
0916;Edit
0917;Zsófia
0918;Diána
0919;Vilhelmina
0920;Friderika
0921;Máté, Mirella
0922;Móric
0923;Tekla, Líviusz
0924;Gellért, Mercédesz
0925;Eufrozina, Kende
0926;Jusztina
0927;Adalbert
0928;Vencel
0929;Mihály
0930;Jeromos
1001;Malvin
1002;Petra
1003;Helga
1004;Ferenc
1005;Aurél
1006;Brúnó, Renáta
1007;Amália
1008;Koppány
1009;Dénes
1010;Gedeon
1011;Brigitta
1012;Miksa
1013;Kálmán, Ede
1014;Helén
1015;Teréz
1016;Gál
1017;Hedvig
1018;Lukács
1019;Nándor
1020;Vendel
1021;Orsolya
1022;Előd
1023;Gyöngyi
1024;Salamon
1025;Blanka, Bianka
1026;Dömötör
1027;Szabina
1028;Simon, Szimonetta
1029;Nárcisz
1030;Alfonz
1031;Farkas
1101;Marianna
1102;Achilles
1103;Győző
1104;Károly
1105;Imre
1106;Lénárd
1107;Rezső
1108;Zsombor
1109;Tivadar
1110;Réka
1111;Márton
1112;Jónás, Renátó
1113;Szilvia
1114;Aliz
1115;Albert, Lipót
1116;Ödön
1117;Gergő, Hortenzia
1118;Jenő
1119;Erzsébet
1120;Jolán
1121;Olivér
1122;Cecília
1123;Kelemen, Klementina
1124;Emma
1125;Katalin
1126;Ödön
1127;Virgil
1128;Stefánia
1129;Taksony
1130;András, Andor
1201;Elza
1202;Melinda, Vivien
1203;Ferenc, Olívia
1204;Barbara, Borbála
1205;Vilma
1206;Miklós
1207;Ambrus
1208;Mária
1209;Natália
1210;Judit
1211;Árpád, Árpádina
1212;Gabriella
1213;Luca, Otília
1214;Szilárda
1215;Valér
1216;Etelka, Aletta
1217;Lázár, Olimpia
1218;Auguszta
1219;Viola
1220;Teofil
1221;Tamás
1222;Zénó
1223;Viktória
1224;Ádám, Éva
1225;Eugénia
1226;Etelka, Aletta
1227;János
1228;Kamilla
1229;Tamás, Tamara
1230;Dávid
1231;Szilveszter
